ano,tipoProposicao,numero,ementa,verdict_ccj,clausula,aprovacao_verdict,contradiz_parecer,documento_id
2023,Projeto de Decreto Legislativo,13,"Homologa os Convênios de ICMS Nºs 133/2021, 158/2021, 218/2021, 31/2022 e 141/2022, que alteram o Convênio ICMS nº 87/02, aprovados pelo Conselho Nacional de Política Fazendária - CONFAZ.",admissivel,"Por todo o exposto, no âmbito da Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Decreto Legislativo n.º 13 de 2023, de autoria da CEOF.",pendente,proposicao_pendente,65275
2023,Projeto de Decreto Legislativo,16,Concede o Título de Cidadão Honorário de Brasília ao Senhor Tião Rodrigues.,admissivel,"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 16/2023 no âmbito desta CCJ.",aprovada,nao,90047
2023,Projeto de Decreto Legislativo,18,"Concede o Título de Cidadão Honorário de Brasília ao Senhor Renato Guanabara Leal de Araújo.

 ",admissivel,"Em razão do exposto, e nada havendo qualquer reparo a apontar quanto aos aspectos de juridicidade, legalidade, regimentalidade, manifestamos nosso voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 18/2023 no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,84065
2023,Projeto de Decreto Legislativo,19,Concede o Título de Cidadão Honorário de Brasília a Senhora Vera Lúcia Bezerra da Silva.,admissivel,"nstantes do art. 3º, o PDL nº 19/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 19/2023 no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,97786
2023,Projeto de Decreto Legislativo,21,"Concede o Título de Cidadão Honorário de Brasília ao Excelentíssimo Senhor Ives Gandra da Silva Martins Filho, Ministro do Tribunal Superior do Trabalho.",admissivel,"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 21/2023 no âmbito desta CCJ.",aprovada,nao,87004
2023,Projeto de Decreto Legislativo,24,Concede o Título de Cidadão Honorário de Brasília ao senhor Moustafa Nasser Mouhamad.,admissivel,"Diante do exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 24, de 2023, no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,118979
2023,Projeto de Decreto Legislativo,35,Concede a Alexandre Loyola o título de Cidadão Honorário de Brasília,admissivel,"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o primeiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 35/2023 no âmbito da CCJ.",aprovada,nao,116862
2023,Projeto de Decreto Legislativo,35,Concede a Alexandre Loyola o título de Cidadão Honorário de Brasília,admissivel_com_ressalva,"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o primeiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 35/2023 no âmbito da CCJ, na forma do SUBSTITUTIVO aprovado na Comissão de Assuntos Sociais.",aprovada,ressalva_aprovada,120766
2023,Projeto de Decreto Legislativo,39,"Concede o título de cidadão honorário de Brasília ao Dr. Sebastião Alves dos Reis Junior, Ministro do Superior Tribunal de Justiça.",admissivel,"nstantes do art. 3º, o PDL nº 39/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 39/2023 no âmbito desta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,95072
2023,Projeto de Decreto Legislativo,45,Concede o Título de Cidadão Honorário de Brasília ao senhor Jorge Rodrigo Araújo Messias.  ,admissivel,"nstantes do art. 3º, o PDL nº 45/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 45/2023 no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,107465
2023,Projeto de Decreto Legislativo,49,"Concede Título de Cidadão Honorário de Brasília ao senhor Rodrigo Cavalcanti Magalhães - Tico Magalhães, Capitão do Grupo Seu Estrelo e o Fuá do Terreiro.",admissivel,"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o terceiro PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 49/2023 no âmbito da CCJ. ________________________ [1]https://pt.wikipedia.org/wiki/Tico_Magalh%C3%A3es [2]https://g1.globo.com/df/distrito-federal/noticia/2019/08/14/tico-magalhaes-mestra-maria-e-martinha-do-coco-sao-home",aprovada,nao,111435
2023,Projeto de Decreto Legislativo,51,Concede o Título de Cidadão Honorário de Brasília ao Senhor Conselheiro Inácio Magalhães Filho.,admissivel,"nstantes do art. 3º, o PDL nº 51/2023 está em conformidade com o limite quantitativo, de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 51/2023 no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,116898
2023,Projeto de Decreto Legislativo,55,"Concede Título de Cidadão Benemérito de Brasília ao ilustrador, produtor visual, designer gráfico e de produto, escritor, dramaturgo, cenógrafo e diretor teatral Roger Mello.",admissivel_com_ressalva,"III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 55/2023 no âmbito da CCJ, na forma do substitutivo anexo.",aprovada,ressalva_aprovada,300422
2023,Projeto de Decreto Legislativo,58,Concede o título de Cidadão Benemérito de Brasília ao senhor Alexandre Carlo Cruz Pereira.,admissivel,"§ 1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe nos informa que foi o quarto PDL congênere apresentado pelo autor, na condição de primeiro ou único subscritor, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 58/2023 no âmbito da CCJ.",aprovada,nao,117594
2023,Projeto de Decreto Legislativo,6,Concede o título de cidadão benemérito de Brasília ao senhor Jair Nardelli Gifoni Gomes.,admissivel,"constantes do art. 3º, o PDL nº 6/2023 está em conformidade com o limite quantitativo de oito proposituras por sessão legislativa, veiculado pelo § 1º do art. 2º da Resolução nº 334/2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 6/2023 no âmbito da CCJ.",aprovada,nao,101284
2023,Projeto de Decreto Legislativo,65,"Concede o Título de Cidadã Benemérita de Brasília a Excelentíssima Senhora Drª DANIELA RODRIGUES TEIXEIRA, Ministra do Superior Tribunal de Justiça - STJ.",admissivel_com_ressalva,"III - CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 65/2023 no âmbito da CCJ, na forma do substitutivo anexo.",aprovada,ressalva_aprovada,300396
2023,Projeto de Decreto Legislativo,68,Concede o Título de Cidadão Honorário de Brasília ao Senhor Gilberto José Zortéa.,admissivel,"1º do art. 2º da Resolução nº 334/2023. Consulta ao sistema PLe informa que o projeto foi o único congênere apresentado pela autora, na condição de primeira ou única subscritora, em 2023. Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 68/2024 no âmbito da CCJ.",aprovada,nao,129766
2023,Projeto de Decreto Legislativo,70,Concede o Título de Cidadã Honorária de Brasília à Senhora Cleidimar do Nascimento Sousa.,admissivel,"Por esses motivos, voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 70/2023.",aprovada,nao,124866
2023,Projeto de Decreto Legislativo,8,"Concede o Título de Cidadão Honorário de Brasília ao Senhor Diego Chehin Ponce de Leon, popularmente conhecido como Carmela.",admissivel,"Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Decreto Legislativo nº 8/2023 no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,107096
2023,Projeto de Decreto Legislativo,9,"Homologa os Convênios ICMS nº 50, de 5 de julho de 2018; 59, de 30 de julho de 2020; 161, de 9 de outubro de 2021; 204, de 9 de dezembro de 2021; e 230, de 17 de dezembro de 2021, que alteram o Convênio ICMS nº 38, de 30 de março de 2012.",admissivel,"Por todo o exposto, no âmbito da Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Decreto Legislativo n.º 09 de 2023, de autoria da CEOF.",aprovada,nao,65278
2023,Projeto de Lei,1,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS, e dá outras providências.",admissivel,"Ante o exposto, com fundamento no art. 63, inciso I e § 1º, do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE dos Projetos de Lei nº 1/2023 e nº 467/2023, que tramitam em conjunto, nos termos do Substitutivo do Relator.",pendente,proposicao_pendente,107023
2023,Projeto de Lei,107,"Altera a Lei nº 4.585, de 13 de julho de 2011, que dispõe sobre a participação de servidor, empregado público ou membro da sociedade nos órgãos de deliberação coletiva da administração direta, autárquica e fundacional, e dá outras providências.
",admissivel,"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 107, de 2023, do Poder Executivo.",aprovada,nao,111495
2023,Projeto de Lei,112,"Institui o Programa de Suporte Psicológico e Emocional para Servidores da Saúde, Educação e Segurança Pública – Propsi.",admissivel,"Por isso, defendo a permanência da proposta original do autor para o art. 3º. Diante do exposto, no âmbito da Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 112/2023, com admissão das emendas 3 e 4 e inadmissibilidade da emenda nº 1.",pendente,proposicao_pendente,134818
2023,Projeto de Lei,121,"Dispõe sobre a obrigatoriedade dos estabelecimentos que comercializam plantas e afins a colocarem avisos, em locais visíveis sobre plantas tóxicas aos animais.",admissivel,"iante do exposto, com fundamento nos arts. 24, VI e VII, 5°, XXXII, 170, V e 225, § 1º, VII, da Constituição Federal, bem como nos arts. 71, 158, V, 265, II e 296, todos da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 121/2023, com as emendas anexas.",pendente,proposicao_pendente,80101
2023,Projeto de Lei,123,"Dispõe sobre a Política Distrital de Animais de Estimação perdidos, em condição de abandono ou aptos para adoção, e dá outras providências.",admissivel_com_ressalva,"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 123, de 2023, na forma do substitutivo em anexo.",pendente,proposicao_pendente,119823
2023,Projeto de Lei,128,"
Dispõe sobre a regulamentação de geladeiras solidárias de uso comunitário e compartilhado no âmbito do Distrito Federal e dá outras providências.
",admissivel,"Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 128/2023, no âmbito da CCJ.",aprovada,nao,77944
2023,Projeto de Lei,130,"Disciplina a utilização de termos como “cartório”, “cartório extrajudicial”, “tabelionato”, “serventia”, “serventia extrajudicial”, no âmbito do Distrito Federal e dá outras providências”.",admissivel_com_ressalva,"Diante do exposto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 130, de 2023, na forma da emenda 1 deste relator.",aprovada,ressalva_aprovada,119265
2023,Projeto de Lei,139,"Proíbe a fabricação, a importação, a comercialização, a distribuição e a veiculação de símbolos, emblemas, ornamentos, distintivos, imagens, textos, áudios e propagandas que tenham como finalidade a propagação de ideologia fascista, nazista e supremacista racial no âmbito do Distrito Federal. 	",admissivel_com_ressalva,"Ante o exposto, no tocante à competência regimental da Comissão de Constituição e Justiça, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Lei nº 139/2023, na forma do substitutivo aprovado pela Comissão de Defesa dos Direitos Humanos, Cidadania e Legislação Participativa – CDDHCLP.",aprovada,ressalva_aprovada,280889
2023,Projeto de Lei,141,"Determina a divulgação do serviço LIGUE 180 – Central de Atendimento à Mulher e torna obrigatória a adoção de medidas afirmativas, educativas e preventivas ao abuso sexual e violência contra mulher nas dependências das salas de exibição e cinemas do Distrito Federal.",admissivel_com_ressalva,", 30, inciso I e 32, § 1º, todos da Constituição Federal, Decreto Federal n.º 1.973/1996, bem como nos arts. 2º, inciso III, 3º, inciso I, 276, caput e inciso III, todos da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 141, de 2023, na forma do substitutivo em anexo.",pendente,proposicao_pendente,106748
2023,Projeto de Lei,152,"Dispõe sobre a obrigatoriedade da divulgação, no site oficial do Distrito Federal, da foto de todo animal que tenha dado entrada nos centros de controle de zoonoses, e dá outras providências.",admissivel,"Diante de todo o exposto, manifestamo-nos pela ADMISSIBILIDADE do Projeto de Lei nº 152/23, no âmbito da CCJ.",pendente,proposicao_pendente,108904
2023,Projeto de Lei,156,"Dispõe sabre a obrigatoriedade dos estabelecimentos que comercializam produtos	alimentícios a assegurarem ao consumidor que constatar a existência de produto exposto a venda, com prazo de validade vencido ou impróprio para consumo, o direito a receber, gratuitamente, outro produto idêntico ou similar, a sua escolha, e estabelece outras providências.",admissivel_com_ressalva,"III – CONCLUSÃO Destarte, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 156/2023, no âmbito desta CCJ, na forma do Substitutivo anexo.",pendente,proposicao_pendente,103345
